"TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
NA,NA,1,0,1,0,0,45,0,0,0,1,0,0,0,0,2,14,46684,168591,22,10670,10,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,1,56,0,0,0,0,1,0,0,0,0,13,69152,250572,7,14020,7,0,0,0,14,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,13,20890,1,0,0,1,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,7,97495,292386,25,20940,6,0,0,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,7,55050,223804,31,6300,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,57,0,0,0,0,1,0,0,0,0,13,117612,NA,24,7390,6,0,0,2,16,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,45,0,0,0,1,0,0,0,0,0,5,56351,219589,5,21580,9,0,0,0,8,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,45,0,0,0,1,0,0,0,0,0,15,15151,119434,40,10380,4,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,3,16,42535,189139,22,13350,1,0,0,0,8,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,2,1,0,1,0,61,0,0,0,0,0,1,0,0,3,14,108990,0,34,37510,6,0,0,0,12,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,43,0,0,0,1,0,0,0,0,1,15,80012,250971,27,13800,4,4778,3,5,21,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,NA,160103,376152,29,22460,13,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,33,0,0,1,0,0,0,0,0,3,9,94866,271416,50,4800,4,0,0,3,11,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,13,86737,231682,6,10370,1,0,0,0,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,NA,99417,299437,30,16140,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,10,136123,348357,5,10810,1,1810,1,5,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,14,91428,309772,50,15740,13,0,0,2,9,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,1,0,30,0,0,1,0,0,0,0,0,3,15,20944,0,33,10510,6,40386,1,5,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,61,0,0,0,0,0,1,0,0,0,13,58566,286204,48,24340,1,0,0,2,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,41,0,0,0,1,0,0,0,0,1,9,125574,305880,38,21810,9,0,0,0,8,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,60,0,0,0,0,0,1,0,0,1,15,70695,260977,22,14570,1,0,0,0,13,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,7,43445,149248,56,10010,7,0,0,1,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,10,16917,92745,23,14990,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,10,NA,0,12,7060,1,7898,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,0,0,0,35,0,0,1,0,0,0,0,0,0,13,62971,0,36,19760,1,7908,1,10,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,1,1,0,1,1,38,0,0,1,0,0,0,0,0,3,13,28065,112596,33,4310,10,30254,3,0,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,2,1,0,1,0,40,0,0,0,1,0,0,0,0,2,11,NA,0,27,13420,6,7865,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,2,0,0,1,1,36,0,0,1,0,0,0,0,0,4,11,36844,0,38,21660,1,20731,1,7,9,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,46,0,0,0,1,0,0,0,0,0,11,114924,298660,51,38600,9,0,0,0,8,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,13,NA,218142,68,9560,1,11409,1,0,15,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,12,69357,0,46,13240,4,0,0,1,5,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,1,37,0,0,1,0,0,0,0,0,0,8,26500,169170,33,10250,1,30081,1,5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,13,70055,NA,35,8510,3,0,0,0,13,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,13,5263,0,29,10620,11,3553,3,2,7,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NA,NA,1,1,1,0,1,45,0,0,0,1,0,0,0,0,1,15,197836,504107,15,25780,3,45436,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,37,0,0,1,0,0,0,0,0,3,14,26425,127470,50,9030,4,1602,2,6,6,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,14,86120,NA,26,29890,10,0,0,0,17,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,1,0,0,52,0,0,0,0,1,0,0,0,0,11,95892,274044,21,11090,7,0,0,1,9,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,46,0,0,0,1,0,0,0,0,0,15,24276,107542,28,11900,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,11,103831,324828,53,17080,11,0,0,0,11,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,59,0,0,0,0,1,0,0,0,0,12,80217,275635,26,26630,1,8938,2,6,12,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,12,108601,320455,23,17160,17,31227,2,4,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,57,0,0,0,0,1,0,0,0,0,13,110330,0,13,18230,10,3253,1,2,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,8,139380,388124,53,14740,3,0,0,1,12,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,1,0,31,0,0,1,0,0,0,0,0,3,15,6393,0,50,1500,8,5540,2,5,8,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,11,24276,NA,43,6830,1,5808,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,1,13,37074,184181,48,15190,1,4848,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,2,0,1,0,0,45,0,0,0,1,0,0,0,0,2,9,14640,87100,37,23940,1,0,0,2,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,10,78589,0,25,9360,4,800,3,0,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,10,144742,0,14,26790,13,0,0,2,18,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,32,0,0,1,0,0,0,0,0,0,NA,24506,117746,66,18260,3,0,0,0,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,0,0,83712,48,13300,11,0,0,0,13,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,10,104355,286694,38,17040,3,0,0,1,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,40,0,0,0,1,0,0,0,0,0,9,70381,267721,24,15880,8,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,40,28070,1,0,0,2,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,0,0,1,0,26,0,1,0,0,0,0,0,0,1,0,0,0,65,25940,6,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,1,0,50,0,0,0,0,1,0,0,0,1,NA,96013,0,52,26400,3,2243,3,0,13,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,34,0,0,1,0,0,0,0,0,3,0,0,74744,36,4900,7,8272,2,0,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,31,1500,6,3521,1,6,7,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,1,52,0,0,0,0,1,0,0,0,0,8,153688,418418,23,8470,6,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,1,35,0,0,1,0,0,0,0,0,0,12,73647,0,57,19200,4,0,0,1,7,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,1,0,0,1,1,43,0,0,0,1,0,0,0,0,1,9,111656,0,55,7700,1,30378,1,5,9,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,59,0,0,0,0,1,0,0,0,2,18,137183,374393,5,40580,13,0,0,1,10,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,1,62,0,0,0,0,0,1,0,0,0,15,59807,194391,25,8230,1,41794,3,3,10,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,14,6150,0,39,8240,13,0,0,2,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,62,0,0,0,0,0,1,0,0,0,14,43775,173539,32,1500,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,44,0,0,0,1,0,0,0,0,4,0,0,100846,36,1500,4,9637,1,0,13,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,58,0,0,0,0,1,0,0,0,0,15,109878,298537,28,22260,1,0,0,1,15,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,13,93454,236061,13,24090,6,0,0,1,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,1,0,39,0,0,1,0,0,0,0,0,3,14,NA,0,41,16070,1,4338,2,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,13,11780,3,0,0,4,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,1,24,0,1,0,0,0,0,0,0,1,10,9761,92374,66,11320,10,14584,2,10,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,14,129798,312180,19,23550,1,0,0,0,12,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,29,0,1,0,0,0,0,0,0,2,14,60157,158830,5,10420,6,3761,3,2,8,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,5,82624,323568,25,22700,9,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,9,22543,150019,32,7250,4,3002,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,14,76638,264483,41,14020,4,1620,1,4,7,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,12,40992,165542,5,10200,13,30520,1,7,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,41,0,0,0,1,0,0,0,0,0,12,100258,282717,30,30660,9,0,0,0,10,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,16,61299,260164,10,37360,19,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,2,1,1,0,0,37,0,0,1,0,0,0,0,0,2,9,20050,89548,35,10690,7,0,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,110784,17,18660,1,1427,1,0,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,56,0,0,0,0,1,0,0,0,0,10,99606,NA,14,9050,6,0,0,0,12,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,0,0,0,42,8260,3,0,0,0,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,51,0,0,0,0,1,0,0,0,1,11,66296,205130,58,8970,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,14,49256,212649,34,11430,4,5556,4,2,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,11,49957,191130,22,18710,4,0,0,1,2,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,13,30644,174753,32,9460,4,8861,4,5,10,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,11,NA,384029,21,23170,7,0,0,0,18,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,11,NA,387474,23,5400,3,0,0,0,20,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,1,0,32,0,0,1,0,0,0,0,0,1,13,22243,0,5,19470,13,0,0,0,10,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,8,36954,0,37,10000,1,3654,2,3,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,5,14938,0,16,6300,6,7998,1,5,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,9,133060,0,44,5400,7,2897,2,1,18,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,8,129561,336369,46,19660,6,0,0,1,12,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,44,0,0,0,1,0,0,0,0,0,12,100046,238931,38,14810,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,1,32,0,0,1,0,0,0,0,0,3,10,22901,87839,49,13200,6,0,0,1,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,43,0,0,0,1,0,0,0,0,0,11,30183,87809,17,8820,6,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,58,0,0,0,0,1,0,0,0,2,17,51318,201105,16,13080,4,0,0,0,5,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,1,1,1,0,0,45,0,0,0,1,0,0,0,0,3,18,7696,0,43,9790,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,54,0,0,0,0,1,0,0,0,0,14,114422,NA,33,23350,1,4091,1,0,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,0,1,0,30,0,0,1,0,0,0,0,0,4,12,58248,0,25,14380,1,0,0,2,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,0,1,0,0,0,49,0,0,0,1,0,0,0,0,0,7,86847,228889,33,23210,1,0,0,0,6,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,1,1,37,0,0,1,0,0,0,0,0,1,11,22401,0,33,7440,4,30099,3,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,12,120030,321152,6,6200,4,6949,1,3,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,57,0,0,0,0,1,0,0,0,0,15,98323,334600,21,11330,7,0,0,0,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,2,13,60286,213596,43,13130,6,0,0,0,11,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,39,0,0,1,0,0,0,0,0,2,0,0,105472,10,5400,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,4,83111,237263,31,18610,7,0,0,2,7,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,53,22180,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,33,0,0,1,0,0,0,0,0,2,13,35263,169916,41,10620,13,0,0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,1,42,0,0,0,1,0,0,0,0,0,NA,92395,277497,20,10470,1,27667,1,4,11,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,10,34606,163682,59,3920,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,1,1,32,0,0,1,0,0,0,0,0,2,9,27462,0,30,11630,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,1,1,45,0,0,0,1,0,0,0,0,1,11,3006,0,39,30050,6,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,15,22978,144545,5,20010,1,0,0,0,9,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,3,0,1,0,0,45,0,0,0,1,0,0,0,0,3,14,3532,71734,35,6350,1,11564,2,2,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,34,0,0,1,0,0,0,0,0,3,13,20299,66016,45,18140,6,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,NA,94059,286323,33,42320,1,0,0,0,6,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
