"TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
-Inf,-Inf,-Inf,0,-Inf,0,4.07753744390572,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0.693147180559945,2.70805020110221,11.0321924815114,12.3024504370524,3.8286413964891,9.51635340111269,0,10.3690438068546,1.09861228866811,-Inf,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.63758615972639,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,10.8334444751741,12.3817513540485,3.49650756146648,9.16847616787748,1.94591014905531,9.12227389310773,1.09861228866811,1.09861228866811,1.09861228866811,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,4.02535169073515,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.484906649788,10.7875443070766,-Inf,3.78418963391826,9.80477157959697,2.30258509299405,9.20351714662806,0.693147180559945,-Inf,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.19722457733622,11.7142813801612,-Inf,2.77258872223978,8.66561319653451,0,-Inf,-Inf,0,2.77258872223978,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,9.35010231435134,-Inf,3.40119738166216,9.52076193139745,2.39789527279837,-Inf,-Inf,-Inf,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.8286413964891,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.56494935746154,11.0984246576059,12.1760875524396,3.55534806148941,9.17574892720656,0,10.8887071538491,0.693147180559945,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.58351893845611,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,11.9126407410978,12.8973931587487,3.76120011569356,10.454494965935,1.94591014905531,10.2112295721157,0.693147180559945,1.09861228866811,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.97029191355212,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.63905732961526,11.7220917883536,12.7520501389984,1.6094379124341,9.67470312133183,0,-Inf,-Inf,-Inf,2.94443897916644,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.40119738166216,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.89037175789616,10.0336382370012,11.6692794300666,2.07944154167984,9.20331575703922,2.77258872223978,7.40306109109009,0,1.6094379124341,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.40119738166216,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.63905732961526,10.4455792581761,11.8000723942584,2.39789527279837,9.07337451690302,2.19722457733622,-Inf,-Inf,-Inf,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
7.73061406606374,-Inf,0,-Inf,-Inf,0,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,10.0889707726677,-Inf,3.76120011569356,9.00085314710946,0,10.391453882156,0.693147180559945,1.6094379124341,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.93182563272433,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.6007440161071,12.6825552408736,3.13549421592915,9.77109836449038,1.38629436111989,7.06731984865348,0,1.6094379124341,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,0,3.68887945411394,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.004713090359,12.286223039713,3.3322045101752,9.65502619323763,0,10.7628057356493,1.09861228866811,0,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,0,3.55534806148941,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,10.3346853825399,-Inf,3.68887945411394,9.08704215563169,1.38629436111989,-Inf,-Inf,-Inf,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
7.77485576666552,-Inf,0,0,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.40119738166216,8.73230457103318,0,-Inf,-Inf,0.693147180559945,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.78418963391826,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.56494935746154,11.1956223216716,12.3390901561399,3.85014760171006,9.82984101236783,1.94591014905531,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,0,0,0,-Inf,-Inf,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.83321334405622,10.9296187500898,12.379496400701,3.85014760171006,9.3527076132631,0,-Inf,-Inf,0,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,0,-Inf,3.98898404656427,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,2.484906649788,9.29081375612606,11.9385918137282,3.61091791264422,10.0114446940412,0,9.01651287499603,0.693147180559945,-Inf,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,7.36073990305828,11.7013284920801,3.89182029811063,8.78874588193814,0,-Inf,-Inf,1.09861228866811,1.6094379124341,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf
8.23575864902972,0.693147180559945,-Inf,0,-Inf,-Inf,3.66356164612965,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.484906649788,11.1940278853655,12.3819904084009,3.97029191355212,8.59415423255237,0,8.58410389669886,0.693147180559945,0.693147180559945,2.99573227355399,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.91202300542815,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.87120101090789,8.77955745588373,0,-Inf,-Inf,-Inf,2.83321334405622,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,0,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,11.962426597068,12.4821842879766,3.63758615972639,8.80537513890967,2.77258872223978,10.1726746423517,0.693147180559945,0,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.30258509299405,11.1592460300113,12.4295041553803,3.63758615972639,9.34574500898239,1.79175946922805,-Inf,-Inf,-Inf,2.07944154167984,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,4.00733318523247,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.63905732961526,11.5007415415053,12.502830904506,1.6094379124341,9.34399675678886,1.38629436111989,9.05858681674865,0.693147180559945,1.38629436111989,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.85014760171006,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,12.1317315692867,-Inf,2.19722457733622,10.4984704843088,1.79175946922805,9.12652388588307,1.38629436111989,0.693147180559945,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.77258872223978,11.852179542966,-Inf,2.89037175789616,10.3778566392915,0,-Inf,-Inf,-Inf,3.04452243772342,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,4.06044301054642,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.94443897916644,10.6569063514376,11.9582072624487,4.04305126783455,10.1476095102355,0,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,-Inf,-Inf,-Inf,4.04305126783455,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.38629436111989,10.8276869284783,-Inf,3.36729582998647,9.46885106712768,1.38629436111989,-Inf,-Inf,0,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.52636052461616,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.38629436111989,-Inf,-Inf,11.5075611024711,3.63758615972639,10.0028802964142,2.94443897916644,-Inf,-Inf,-Inf,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,4.06044301054642,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.56494935746154,10.6381604799246,12.2395315992738,3.58351893845611,9.87714357719653,2.56494935746154,-Inf,-Inf,0.693147180559945,0,0,-Inf,-Inf,-Inf,-Inf,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
8.09559870137819,-Inf,-Inf,-Inf,0,-Inf,3.29583686600433,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.30258509299405,10.6966610471632,-Inf,3.49650756146648,9.06184036365774,0,8.21608809863232,0.693147180559945,1.6094379124341,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,1.09861228866811,-Inf,-Inf,0,-Inf,3.66356164612965,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.39789527279837,11.7087060414483,12.6318925160616,2.99573227355399,9.77337886718911,1.79175946922805,-Inf,-Inf,0,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.91202300542815,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.484906649788,8.98356523442792,-Inf,1.6094379124341,9.77678989949017,1.09861228866811,-Inf,-Inf,1.6094379124341,2.56494935746154,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
8.57035473953047,0,0,0,-Inf,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.70805020110221,10.5856748928597,12.2339066602096,3.40119738166216,10.4075906305413,0,6.41345895716736,1.38629436111989,-Inf,1.38629436111989,-Inf,-Inf,0,-Inf,-Inf,0,0,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
8.97375201856812,-Inf,-Inf,0,-Inf,0,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.484906649788,10.7058029900967,12.2584421106382,4.15888308335967,9.37415845720558,0,-Inf,-Inf,1.79175946922805,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,0,0,0,-Inf,0,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.77258872223978,10.6063375085575,12.3446469263928,3.66356164612965,8.98343977178426,1.79175946922805,9.2140335438138,1.09861228866811,1.6094379124341,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.98898404656427,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.94591014905531,10.8288767673955,12.3655434341631,3.09104245335832,10.6188853420309,0,8.86827250899781,0.693147180559945,1.6094379124341,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,0,0,-Inf,-Inf,3.76120011569356,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.07944154167984,12.1908270193146,13.0955593373189,3.40119738166216,10.2615115860442,2.56494935746154,-Inf,-Inf,0,2.484906649788,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
8.25035895147729,-Inf,0,-Inf,-Inf,-Inf,3.66356164612965,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,10.8702052036032,12.4720189483696,3.63758615972639,9.02761873516089,0,-Inf,-Inf,-Inf,1.94591014905531,-Inf,-Inf,-Inf,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
10.4527599370315,-Inf,0,-Inf,-Inf,-Inf,4.04305126783455,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.6387031249523,12.677768591999,3.95124371858143,10.1011081466193,1.79175946922805,9.25502688959859,0.693147180559945,-Inf,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
7.49942329059223,-Inf,0,0,-Inf,0,3.36729582998647,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.484906649788,10.1049579281688,11.720134737272,2.83321334405622,8.83200393125627,1.94591014905531,10.6140570787879,0.693147180559945,1.38629436111989,1.94591014905531,-Inf,-Inf,-Inf,0,-Inf,0,0,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,0.693147180559945,0,0,-Inf,-Inf,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,1.09861228866811,2.484906649788,11.0410961702109,12.2203255880483,1.6094379124341,9.84373754813035,1.94591014905531,9.0864763847538,0.693147180559945,1.38629436111989,2.19722457733622,-Inf,-Inf,-Inf,0,-Inf,0,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,-Inf,0,-Inf,-Inf,-Inf,3.80666248977032,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.484906649788,11.8439471600553,12.7439130615878,3.49650756146648,9.89947953113859,1.79175946922805,-Inf,-Inf,-Inf,2.39789527279837,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,0,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.97029191355212,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.70805020110221,11.2276937213426,12.5002970203749,2.39789527279837,10.1480011295865,0,6.94408720822953,0,0.693147180559945,2.30258509299405,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf
9.03157249338153,-Inf,-Inf,-Inf,-Inf,0,3.87120101090789,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.931497632389,12.8870460251584,3.2188758248682,10.5529440444713,1.09861228866811,9.61366986795393,0,0,2.89037175789616,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
8.01730750768858,-Inf,-Inf,-Inf,0,-Inf,3.17805383034795,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,2.30258509299405,10.9239941452006,-Inf,2.77258872223978,10.0136863448342,0,-Inf,-Inf,1.09861228866811,0,0,-Inf,-Inf,-Inf,-Inf,0,0,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf
9.06334734823552,0,-Inf,0,-Inf,0,4.14313472639153,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0.693147180559945,10.5482582333557,11.9369113333824,3.3322045101752,9.6614159913364,2.56494935746154,-Inf,-Inf,0.693147180559945,2.94443897916644,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,0,0,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,0,-Inf,-Inf,3.73766961828337,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,0.693147180559945,2.56494935746154,11.0513660825072,12.2904229850982,4.35670882668959,10.5679780238463,0,-Inf,-Inf,-Inf,1.94591014905531,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,3.71357206670431,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,11.1305516880855,3.78418963391826,7.3132203870903,1.79175946922805,-Inf,-Inf,0.693147180559945,1.6094379124341,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,-Inf
9.16356318041725,-Inf,0,-Inf,-Inf,-Inf,4.00733318523247,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,2.484906649788,11.0496829279424,12.3783607013458,3.66356164612965,9.13884437027111,0,-Inf,-Inf,-Inf,2.63905732961526,-Inf,-Inf,-Inf,-Inf,0,0,0,0,0,-Inf,0,0,-Inf,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
-Inf,1.09861228866811,0,0,-Inf,-Inf,3.89182029811063,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,2.39789527279837,11.5678491614661,12.7216529478758,3.71357206670431,8.69951474821019,1.38629436111989,-Inf,-Inf,1.38629436111989,1.79175946922805,-Inf,-Inf,-Inf,0,-Inf,-Inf,0,0,-Inf,-Inf,-Inf,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0
